datetime,input_format_short,input_format_desc,input_project,n_tasks
2017-01-30 00:00:00.000000,AOD,,mc16_13TeV,92
2017-01-30 00:00:00.000000,AOD,,mc15_14TeV,1
2017-01-30 00:00:00.000000,DESDM,MCP,data16_13TeV,96
2017-01-30 00:00:00.000000,DAOD,JETM,data15_13TeV,235
2017-01-30 00:00:00.000000,DAOD,MUON,data16_13TeV,6
2017-01-30 00:00:00.000000,DAOD,EXOT,mc15_13TeV,2397
2017-01-30 00:00:00.000000,RDO,,mc15_14TeV,3
2017-01-30 00:00:00.000000,DAOD,TRUTH,mc15_14TeV,31
2017-01-30 00:00:00.000000,DRAW,ZMUMU,data15_13TeV,2
2017-01-30 00:00:00.000000,,,data16_13TeV,228
2017-01-30 00:00:00.000000,AOD,,data16_hip5TeV,7
2017-02-06 00:00:00.000000,RDO,,mc15_13TeV,55
2017-02-06 00:00:00.000000,HITS,,mc15_13TeV,17
2017-02-06 00:00:00.000000,DAOD,EXOT,data16_13TeV,1543
2017-02-06 00:00:00.000000,ESD,,mc15_13TeV,34
2017-02-06 00:00:00.000000,DAOD,EXOT,mc15_13TeV,3525
2017-02-06 00:00:00.000000,DAOD,RPVLL,mc15_13TeV,8
2017-02-06 00:00:00.000000,AOD,,mc15_14TeV,4
2017-02-06 00:00:00.000000,DAOD,STDM,data15_13TeV,90
2017-02-06 00:00:00.000000,DAOD,IDPIXLUMI,data16_13TeV,2
2017-02-06 00:00:00.000000,DAOD,EXOT,data15_13TeV,771
2017-02-06 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,181
2017-02-06 00:00:00.000000,DAOD,IDTIDE,data16_13TeV,155
2017-02-06 00:00:00.000000,NTUP,TAU,mc12_8TeV,3
2017-02-06 00:00:00.000000,DRAW,ZMUMU,data15_13TeV,1
2017-02-06 00:00:00.000000,DRAW,RPVLL,data16_13TeV,1
2017-02-06 00:00:00.000000,DAOD,TAUP,data16_13TeV,158
2017-02-06 00:00:00.000000,EVNT,,mc15_13TeV,305
2017-02-06 00:00:00.000000,AOD,,data15_13TeV,13
2017-02-06 00:00:00.000000,,,data15_13TeV,2
2017-02-06 00:00:00.000000,AOD,,mc15_5TeV,8
2017-02-06 00:00:00.000000,DRAW,ZMUMU,data16_13TeV,4
2017-02-06 00:00:00.000000,DAOD,JETM,mc15_13TeV,1209
2017-02-06 00:00:00.000000,NTUP,COMMON,mc12_8TeV,225
2017-02-06 00:00:00.000000,DAOD,TAUP,mc15_13TeV,17
2017-02-06 00:00:00.000000,EVNT,,mc12_8TeV,5
2017-02-06 00:00:00.000000,DAOD,MUON,data16_13TeV,1
2017-02-06 00:00:00.000000,AOD,,data15_5TeV,3
2017-02-06 00:00:00.000000,DESDM,MCP,data16_13TeV,1
2017-02-06 00:00:00.000000,DAOD,JETM,data15_13TeV,303
2017-02-06 00:00:00.000000,AOD,,mc15_13TeV,816
2017-02-06 00:00:00.000000,DAOD,HIGGD,mc15_13TeV,3551
2017-02-06 00:00:00.000000,DAOD,EGAM,mc15_13TeV,111
2017-02-06 00:00:00.000000,TXT,,mc15_13TeV,2
2017-02-06 00:00:00.000000,DAOD,TOPQ,data15_13TeV,152
2017-02-06 00:00:00.000000,AOD,,data16_hip8TeV,66
2017-02-06 00:00:00.000000,NTUP,HI,data10_hi,1
2017-02-06 00:00:00.000000,,,data16_13TeV,251
2017-02-06 00:00:00.000000,DAOD,SUSY,data15_13TeV,503
2017-02-06 00:00:00.000000,DAOD,STDM,mc15_13TeV,122
2017-02-06 00:00:00.000000,AOD,,mc12_8TeV,1
2017-02-06 00:00:00.000000,DAOD,TOPQ,mc15_13TeV,2072
2017-02-06 00:00:00.000000,DAOD,STDM,data16_13TeV,145
2017-02-06 00:00:00.000000,DAOD,IDTIDE,mc15_13TeV,8
2017-02-06 00:00:00.000000,AOD,,mc15_valid,3
2017-02-06 00:00:00.000000,DAOD,TAUP,data15_13TeV,74
2017-02-06 00:00:00.000000,DAOD,HIGGD,data16_13TeV,944
2017-02-06 00:00:00.000000,DAOD,LCALO,data16_13TeV,21
2017-02-06 00:00:00.000000,DAOD,BPHY,data16_13TeV,1
2017-02-06 00:00:00.000000,DAOD,JETM,data16_13TeV,595
2017-02-06 00:00:00.000000,NTUP,FTKIP,mc12_14TeV,40
2017-02-06 00:00:00.000000,DAOD,FTAG,data16_13TeV,2
2017-02-06 00:00:00.000000,ESD,,mc15_14TeV,1
2017-02-06 00:00:00.000000,DAOD,RPVLL,data16_13TeV,3
2017-02-06 00:00:00.000000,DAOD,ZMUMU,data15_13TeV,1
2017-02-06 00:00:00.000000,DAOD,HIGGD,data15_13TeV,652
2017-02-06 00:00:00.000000,ESD,,mc16_valid,1
2017-02-06 00:00:00.000000,DAOD,EGAM,data16_13TeV,2218
2017-02-06 00:00:00.000000,DAOD,SUSY,mc15_13TeV,5919
2017-02-06 00:00:00.000000,DAOD,TOPQ,data16_13TeV,293
2017-02-06 00:00:00.000000,DESDM,ZMUMU,data15_13TeV,1
2017-02-06 00:00:00.000000,DAOD,FTAG,mc15_13TeV,14
2017-02-06 00:00:00.000000,RDO,,mc14_13TeV,2
2017-02-06 00:00:00.000000,DAOD,EGAM,data15_13TeV,426
2017-02-06 00:00:00.000000,DAOD,SUSY,data16_13TeV,1116
2017-02-06 00:00:00.000000,AOD,,mc16_13TeV,173
2017-02-06 00:00:00.000000,AOD,,data16_13TeV,180
2017-02-06 00:00:00.000000,DAOD,EGZ,data16_13TeV,2
2017-02-06 00:00:00.000000,NTUP,SUSY,mc12_8TeV,12
2017-02-13 00:00:00.000000,ESD,,mc16_13TeV,12
2017-02-13 00:00:00.000000,DAOD,FTAG,mc15_13TeV,6
2017-02-13 00:00:00.000000,DAOD,STDM,mc15_13TeV,182
2017-02-13 00:00:00.000000,DAOD,HIGGD,data16_13TeV,3312
2017-02-13 00:00:00.000000,DESDM,ZMUMU,data16_13TeV,2
2017-02-13 00:00:00.000000,DESDM,ZMUMU,data15_13TeV,2
2017-02-13 00:00:00.000000,DAOD,TOPQ,data15_13TeV,99
2017-02-13 00:00:00.000000,DAOD,IDTRKLUMI,mc15_13TeV,2
2017-02-13 00:00:00.000000,DAOD,JETM,data16_13TeV,131
2017-02-13 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,404
2017-02-13 00:00:00.000000,RDO,,mc15_13TeV,48
2017-02-13 00:00:00.000000,DAOD,ZMUMU,data16_13TeV,6
2017-02-13 00:00:00.000000,DAOD,STDM,data16_13TeV,304
2017-02-13 00:00:00.000000,DAOD,LCALO,data16_13TeV,2
2017-02-13 00:00:00.000000,EVNT,,mc15_7TeV,25
2017-02-13 00:00:00.000000,DAOD,MUON,mc15_13TeV,2
2017-02-13 00:00:00.000000,DAOD,SUSY,data15_13TeV,485
2017-02-13 00:00:00.000000,DAOD,TOPQ,mc15_13TeV,1718
2017-02-13 00:00:00.000000,DRAW,ZMUMU,data16_13TeV,1
2017-02-13 00:00:00.000000,DAOD,TAUP,mc15_13TeV,56
2017-02-13 00:00:00.000000,DAOD,RPVLL,data16_13TeV,151
2017-02-13 00:00:00.000000,DAOD,STDM,data15_13TeV,61
2017-02-13 00:00:00.000000,DAOD,MUON,data16_13TeV,7
2017-02-13 00:00:00.000000,AOD,,data15_13TeV,151
2017-02-13 00:00:00.000000,DAOD,HIGGD,data15_13TeV,1517
2017-02-13 00:00:00.000000,EVNT,,mc15_8TeV,25
2017-02-13 00:00:00.000000,DAOD,TOPQ,data16_13TeV,163
2017-02-13 00:00:00.000000,DAOD,IDTIDE,mc15_13TeV,5
2017-02-13 00:00:00.000000,DAOD,SUSY,data16_13TeV,1065
2017-02-13 00:00:00.000000,HITS,,mc15_13TeV,22
2017-02-13 00:00:00.000000,DAOD,EGAM,data16_13TeV,1005
2017-02-13 00:00:00.000000,DAOD,HIGGD,mc15_13TeV,7010
2017-02-13 00:00:00.000000,ESD,,data16_13TeV,1
2017-02-13 00:00:00.000000,AOD,,data15_5TeV,9
2017-02-13 00:00:00.000000,AOD,,data16_hip5TeV,1
2017-02-13 00:00:00.000000,,,data15_13TeV,11
2017-02-13 00:00:00.000000,DAOD,EGAM,mc15_13TeV,7
2017-02-13 00:00:00.000000,ESD,,mc15_13TeV,5
2017-02-13 00:00:00.000000,DAOD,JETM,data15_13TeV,88
2017-02-13 00:00:00.000000,DAOD,MUON,data15_13TeV,8
2017-02-13 00:00:00.000000,DAOD,EXOT,data16_13TeV,3050
2017-02-13 00:00:00.000000,DAOD,TAUP,data16_13TeV,165
2017-02-13 00:00:00.000000,DAOD,TRUTH,mc15_14TeV,12
2017-02-13 00:00:00.000000,DAOD,JETM,mc15_13TeV,262
2017-02-13 00:00:00.000000,AOD,,mc15_5TeV,14
2017-02-13 00:00:00.000000,DAOD,EMU,data16_13TeV,1
2017-02-13 00:00:00.000000,AOD,,data15_hi,1
2017-02-13 00:00:00.000000,,,data16_13TeV,13
2017-02-13 00:00:00.000000,AOD,,mc12_8TeV,48
2017-02-13 00:00:00.000000,DAOD,SUSY,mc15_13TeV,6521
2017-02-13 00:00:00.000000,DAOD,TAUP,data15_13TeV,61
2017-02-13 00:00:00.000000,AOD,,data16_hip8TeV,61
2017-02-13 00:00:00.000000,AOD,,mc15_14TeV,28
2017-02-13 00:00:00.000000,NTUP,COMMON,mc12_8TeV,86
2017-02-13 00:00:00.000000,EVNT,,mc15_13TeV,329
2017-02-13 00:00:00.000000,AOD,,data16_13TeV,141
2017-02-13 00:00:00.000000,ESD,,mc15_14TeV,1
2017-02-13 00:00:00.000000,DESDM,MCP,data16_13TeV,144
2017-02-13 00:00:00.000000,DAOD,EXOT,mc15_13TeV,2526
2017-02-13 00:00:00.000000,DAOD,BPHY,data16_13TeV,117
2017-02-13 00:00:00.000000,HITS,,mc15_14TeV,2
2017-02-13 00:00:00.000000,DAOD,EGAM,data15_13TeV,125
2017-02-13 00:00:00.000000,AOD,,mc16_13TeV,86
2017-02-13 00:00:00.000000,AOD,,mc15_13TeV,733
2017-02-13 00:00:00.000000,HITS,,mc15_5TeV,3
2017-02-13 00:00:00.000000,DAOD,EXOT,data15_13TeV,857
2017-02-13 00:00:00.000000,NTUP,SUSY,mc12_8TeV,4
2017-02-13 00:00:00.000000,DAOD,RPVLL,mc15_13TeV,1
2017-02-20 00:00:00.000000,DRAW,RPVLL,data16_13TeV,1
2017-02-20 00:00:00.000000,DAOD,JETM,mc16_13TeV,3
2017-02-20 00:00:00.000000,NTUP,LTGC,data11_7TeV,256
2017-02-20 00:00:00.000000,ESD,,mc16_valid,1
2017-02-20 00:00:00.000000,NTUP,HI,data10_hi,78
2017-02-20 00:00:00.000000,DRAW,ZMUMU,data15_13TeV,3
2017-02-20 00:00:00.000000,DAOD,FTAG,mc15_13TeV,47
2017-02-20 00:00:00.000000,AOD,,mc15_13TeV,1253
2017-02-20 00:00:00.000000,DAOD,TAUP,data15_13TeV,69
2017-02-20 00:00:00.000000,NTUP,COMMON,mc12_8TeV,170
2017-02-20 00:00:00.000000,DAOD,EGAM,data15_13TeV,128
2017-02-20 00:00:00.000000,DAOD,SUSY,mc15_13TeV,12318
2017-02-20 00:00:00.000000,DAOD,HIGGD,data15_13TeV,1597
2017-02-20 00:00:00.000000,DAOD,IDTIDE,data16_13TeV,595
2017-02-20 00:00:00.000000,DAOD,EXOT,mc15_13TeV,3490
2017-02-20 00:00:00.000000,log,,mc15_13TeV,7
2017-02-20 00:00:00.000000,EVNT,,mc15_13TeV,285
2017-02-20 00:00:00.000000,TXT,,mc15_13TeV,7
2017-02-20 00:00:00.000000,DAOD,LCALO,data16_13TeV,1
2017-02-20 00:00:00.000000,DAOD,HIGGD,mc15_13TeV,6586
2017-02-20 00:00:00.000000,AOD,,mc15_valid,6
2017-02-20 00:00:00.000000,,,data15_13TeV,1
2017-02-20 00:00:00.000000,ESD,,mc15_14TeV,1
2017-02-20 00:00:00.000000,DAOD,FTAG,data16_13TeV,182
2017-02-20 00:00:00.000000,AOD,,mc15_14TeV,18
2017-02-20 00:00:00.000000,ESD,,mc15_13TeV,21
2017-02-20 00:00:00.000000,DAOD,HIGGD,data16_13TeV,3517
2017-02-20 00:00:00.000000,ESD,,data16_13TeV,1
2017-02-20 00:00:00.000000,DAOD,STDM,data16_13TeV,457
2017-02-20 00:00:00.000000,AOD,,data15_hi,33
2017-02-20 00:00:00.000000,NTUP,HI,data13_hip,29
2017-02-20 00:00:00.000000,RDO,,mc15_14TeV,2
2017-02-20 00:00:00.000000,DAOD,RPVLL,mc15_13TeV,3
2017-02-20 00:00:00.000000,RDO,,mc15_13TeV,28
2017-02-20 00:00:00.000000,DAOD,RPVLL,data16_13TeV,3
2017-02-20 00:00:00.000000,DAOD,TRUTH,mc15_14TeV,3
2017-02-20 00:00:00.000000,HITS,,mc16_13TeV,1
2017-02-20 00:00:00.000000,DAOD,ZMUMU,data12_8TeV,1
2017-02-20 00:00:00.000000,DAOD,JETM,mc15_13TeV,502
2017-02-20 00:00:00.000000,DAOD,IDTIDE,mc15_13TeV,6
2017-02-20 00:00:00.000000,DAOD,MUON,data16_13TeV,17
2017-02-20 00:00:00.000000,DAOD,EGZ,data16_13TeV,1
2017-02-20 00:00:00.000000,AOD,,data15_13TeV,7
2017-02-20 00:00:00.000000,DAOD,FTAG,data15_13TeV,101
2017-02-20 00:00:00.000000,DAOD,TAUP,mc15_13TeV,13
2017-02-20 00:00:00.000000,DAOD,HION,data16_hip8TeV,38
2017-02-20 00:00:00.000000,AOD,,mc15_5TeV,2
2017-02-20 00:00:00.000000,DAOD,ZMUMU,data15_13TeV,2
2017-02-20 00:00:00.000000,DAOD,TAUP,data16_13TeV,166
2017-02-20 00:00:00.000000,DAOD,SUSY,data15_13TeV,639
2017-02-20 00:00:00.000000,AOD,,data16_hip8TeV,8
2017-02-20 00:00:00.000000,DAOD,IDTRKLUMI,mc15_13TeV,4
2017-02-20 00:00:00.000000,NTUP,COMMON,data12_8TeV,27
2017-02-20 00:00:00.000000,AOD,,mc16_13TeV,54
2017-02-20 00:00:00.000000,AOD,,data15_5TeV,1
2017-02-20 00:00:00.000000,DAOD,STDM,data15_13TeV,143
2017-02-20 00:00:00.000000,DAOD,EXOT,data15_13TeV,657
2017-02-20 00:00:00.000000,HITS,,mc15_13TeV,12
2017-02-20 00:00:00.000000,DAOD,JETM,data16_13TeV,375
2017-02-20 00:00:00.000000,DAOD,MUON,mc15_13TeV,33
2017-02-20 00:00:00.000000,DAOD,RPVLL,data15_13TeV,1
2017-02-20 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,258
2017-02-20 00:00:00.000000,AOD,,mc12_8TeV,19
2017-02-20 00:00:00.000000,AOD,,data16_13TeV,98
2017-02-20 00:00:00.000000,DAOD,JETM,data15_13TeV,198
2017-02-20 00:00:00.000000,DRAW,ZMUMU,data16_13TeV,1
2017-02-20 00:00:00.000000,DAOD,MUON,data15_13TeV,7
2017-02-20 00:00:00.000000,DAOD,EGAM,mc15_13TeV,59
2017-02-20 00:00:00.000000,DAOD,EXOT,data16_13TeV,1872
2017-02-20 00:00:00.000000,DAOD,BPHY,data16_13TeV,5
2017-02-20 00:00:00.000000,DAOD,STDM,mc15_13TeV,452
2017-02-20 00:00:00.000000,DAOD,EMU,data16_13TeV,1
2017-02-20 00:00:00.000000,DAOD,TOPQ,data16_13TeV,298
2017-02-20 00:00:00.000000,DAOD,ZMUMU,data16_13TeV,5
2017-02-20 00:00:00.000000,NTUP,LTGC,data12_8TeV,212
2017-02-20 00:00:00.000000,DAOD,TOPQ,data15_13TeV,164
2017-02-20 00:00:00.000000,,,data16_13TeV,4
2017-02-20 00:00:00.000000,DESDM,MCP,data16_13TeV,113
2017-02-20 00:00:00.000000,DAOD,EGAM,data16_13TeV,2938
2017-02-20 00:00:00.000000,DAOD,TOPQ,mc15_13TeV,1691
2017-02-20 00:00:00.000000,DAOD,SUSY,data16_13TeV,931
2017-02-27 00:00:00.000000,DRAW,ZMUMU,data16_13TeV,1
2017-02-27 00:00:00.000000,DAOD,MUON,data16_13TeV,142
2017-02-27 00:00:00.000000,TXT,,mc15_13TeV,24
2017-02-27 00:00:00.000000,DAOD,TAUP,mc15_13TeV,47
2017-02-27 00:00:00.000000,DAOD,STDM,data16_13TeV,298
2017-02-27 00:00:00.000000,DRAW,ZMUMU,data15_13TeV,1
2017-02-27 00:00:00.000000,NTUP,TOP,mc11_7TeV,96
2017-02-27 00:00:00.000000,NTUP,HI,data13_hip,6
2017-02-27 00:00:00.000000,DAOD,RPVLL,mc15_13TeV,1
2017-02-27 00:00:00.000000,AOD,,mc15_5TeV,21
2017-02-27 00:00:00.000000,EVNT,,mc15_8TeV,3
2017-02-27 00:00:00.000000,DAOD,IDPIXLUMI,data16_13TeV,1
2017-02-27 00:00:00.000000,DRAW,,mc15_valid,6
2017-02-27 00:00:00.000000,DAOD,IDTIDE,data16_13TeV,428
2017-02-27 00:00:00.000000,DAOD,TOPQ,data15_13TeV,73
2017-02-27 00:00:00.000000,DAOD,SUSY,data15_13TeV,407
2017-02-27 00:00:00.000000,AOD,,mc12_8TeV,11
2017-02-27 00:00:00.000000,AOD,,mc16_13TeV,14
2017-02-27 00:00:00.000000,AOD,,mc15_14TeV,13
2017-02-27 00:00:00.000000,AOD,,data16_13TeV,195
2017-02-27 00:00:00.000000,HITS,,mc15_13TeV,11
2017-02-27 00:00:00.000000,DAOD,IDTRKLUMI,mc15_13TeV,2
2017-02-27 00:00:00.000000,,,data15_13TeV,5
2017-02-27 00:00:00.000000,DAOD,EXOT,data16_13TeV,1537
2017-02-27 00:00:00.000000,DESDM,MCP,data16_13TeV,4
2017-02-27 00:00:00.000000,DAOD,JETM,mc15_13TeV,564
2017-02-27 00:00:00.000000,DAOD,EXOT,mc15_13TeV,4208
2017-02-27 00:00:00.000000,DAOD,HION,data15_hi,4
2017-02-27 00:00:00.000000,DAOD,JETM,data15_13TeV,274
2017-02-27 00:00:00.000000,DAOD,FTAG,mc15_13TeV,96
2017-02-27 00:00:00.000000,DAOD,STDM,data15_13TeV,1
2017-02-27 00:00:00.000000,AOD,,mc11_7TeV,3
2017-02-27 00:00:00.000000,NTUP,COMMON,mc12_8TeV,430
2017-02-27 00:00:00.000000,RDO,,mc15_14TeV,8
2017-02-27 00:00:00.000000,DAOD,EXOT,data15_13TeV,721
2017-02-27 00:00:00.000000,DESDM,ZMUMU,data16_13TeV,1
2017-02-27 00:00:00.000000,ESD,,mc15_13TeV,21
2017-02-27 00:00:00.000000,EVNT,,mc15_7TeV,3
2017-02-27 00:00:00.000000,DRAW,RPVLL,data16_13TeV,1
2017-02-27 00:00:00.000000,DAOD,TOPQ,data16_13TeV,167
2017-02-27 00:00:00.000000,AOD,,data16_hip8TeV,9
2017-02-27 00:00:00.000000,DESDM,ZMUMU,data15_13TeV,2
2017-02-27 00:00:00.000000,DAOD,TOPQ,mc15_13TeV,2451
2017-02-27 00:00:00.000000,EVNT,,mc15_13TeV,187
2017-02-27 00:00:00.000000,DAOD,TAUP,data16_13TeV,12
2017-02-27 00:00:00.000000,DAOD,SUSY,data16_13TeV,902
2017-02-27 00:00:00.000000,DAOD,RPVLL,data15_13TeV,1
2017-02-27 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,813
2017-02-27 00:00:00.000000,DAOD,STDM,mc15_13TeV,224
2017-02-27 00:00:00.000000,DAOD,TAUP,data15_13TeV,6
2017-02-27 00:00:00.000000,RDO,,mc16_13TeV,3
2017-02-27 00:00:00.000000,DAOD,BPHY,data16_13TeV,4
2017-02-27 00:00:00.000000,DAOD,HIGGD,data16_13TeV,2870
2017-02-27 00:00:00.000000,NTUP,LTGC,data12_8TeV,177
2017-02-27 00:00:00.000000,AOD,,mc15_13TeV,344
2017-02-27 00:00:00.000000,DAOD,HIGGD,data15_13TeV,1474
2017-02-27 00:00:00.000000,AOD,,data15_5TeV,1
2017-02-27 00:00:00.000000,DAOD,SUSY,mc15_13TeV,14600
2017-02-27 00:00:00.000000,RDO,,mc15_13TeV,15
2017-02-27 00:00:00.000000,AOD,,data15_13TeV,61
2017-02-27 00:00:00.000000,DAOD,EGAM,data15_13TeV,114
2017-02-27 00:00:00.000000,NTUP,COMMON,data12_8TeV,30
2017-02-27 00:00:00.000000,DAOD,EGAM,mc15_13TeV,29
2017-02-27 00:00:00.000000,log,,mc15_13TeV,3
2017-02-27 00:00:00.000000,DAOD,IDTIDE,mc15_13TeV,12
2017-02-27 00:00:00.000000,AOD,,data15_hi,96
2017-02-27 00:00:00.000000,DAOD,EGAM,data16_13TeV,1336
2017-02-27 00:00:00.000000,,,data16_13TeV,17
2017-02-27 00:00:00.000000,DAOD,JETM,mc16_13TeV,14
2017-02-27 00:00:00.000000,DAOD,JETM,data16_13TeV,741
2017-02-27 00:00:00.000000,DAOD,HIGGD,mc15_13TeV,5668
2017-02-27 00:00:00.000000,NTUP,LTGC,data11_7TeV,251
2017-02-27 00:00:00.000000,DAOD,BPHY,data15_13TeV,3
2017-03-06 00:00:00.000000,DAOD,TOPQ,data15_13TeV,164
2017-03-06 00:00:00.000000,,,data16_13TeV,6
2017-03-06 00:00:00.000000,DAOD,RPVLL,mc15_13TeV,1
2017-03-06 00:00:00.000000,AOD,,mc16_valid,4
2017-03-06 00:00:00.000000,DAOD,RPVLL,data16_13TeV,4
2017-03-06 00:00:00.000000,DAOD,JETM,data15_13TeV,216
2017-03-06 00:00:00.000000,NTUP,SUSY,mc12_8TeV,18
2017-03-06 00:00:00.000000,NTUP,COMMON,mc12_8TeV,55
2017-03-06 00:00:00.000000,DAOD,TAUP,mc15_13TeV,14
2017-03-06 00:00:00.000000,EVNT,,mc15_13TeV,413
2017-03-06 00:00:00.000000,DAOD,RPVLL,data15_13TeV,3
2017-03-06 00:00:00.000000,DRAW,ZMUMU,data16_13TeV,1
2017-03-06 00:00:00.000000,DAOD,SUSY,data16_13TeV,676
2017-03-06 00:00:00.000000,DAOD,BPHY,data15_13TeV,3
2017-03-06 00:00:00.000000,DAOD,STDM,mc15_13TeV,315
2017-03-06 00:00:00.000000,DAOD,IDTRKVALID,mc16_valid,1
2017-03-06 00:00:00.000000,AOD,,data16_13TeV,187
2017-03-06 00:00:00.000000,DAOD,HIGGD,data16_13TeV,2197
2017-03-06 00:00:00.000000,NTUP,COMMON,data12_8TeV,1
2017-03-06 00:00:00.000000,HITS,,mc16_13TeV,2
2017-03-06 00:00:00.000000,DAOD,STDM,data15_13TeV,132
2017-03-06 00:00:00.000000,DESDM,MCP,data16_13TeV,2
2017-03-06 00:00:00.000000,AOD,,mc16_13TeV,36
2017-03-06 00:00:00.000000,ESD,,mc15_13TeV,18
2017-03-06 00:00:00.000000,EVNT,,mc12_8TeV,4
2017-03-06 00:00:00.000000,DAOD,IDTRKLUMI,mc15_13TeV,2
2017-03-06 00:00:00.000000,DAOD,FTAG,data16_13TeV,26
2017-03-06 00:00:00.000000,AOD,,data12_8TeV,1
2017-03-06 00:00:00.000000,AOD,,mc12_8TeV,8
2017-03-06 00:00:00.000000,DAOD,HION,data15_hi,32
2017-03-06 00:00:00.000000,DAOD,STDM,data16_13TeV,335
2017-03-06 00:00:00.000000,DAOD,EXOT,mc15_13TeV,1725
2017-03-06 00:00:00.000000,DAOD,EGAM,mc15_13TeV,26
2017-03-06 00:00:00.000000,DAOD,SUSY,mc15_13TeV,8981
2017-03-06 00:00:00.000000,AOD,,mc15_5TeV,12
2017-03-06 00:00:00.000000,AOD,,data16_hip8TeV,19
2017-03-06 00:00:00.000000,NTUP,LTGC,data12_8TeV,520
2017-03-06 00:00:00.000000,AOD,,data15_5TeV,16
2017-03-06 00:00:00.000000,DAOD,JETM,mc16_13TeV,3
2017-03-06 00:00:00.000000,AOD,,data15_13TeV,126
2017-03-06 00:00:00.000000,DAOD,SUSY,data15_13TeV,234
2017-03-06 00:00:00.000000,DAOD,IDTIDE,data16_13TeV,298
2017-03-06 00:00:00.000000,DAOD,JETM,data16_13TeV,383
2017-03-06 00:00:00.000000,NTUP,SMWZ,mc12_8TeV,4
2017-03-06 00:00:00.000000,ESD,,mc15_14TeV,11
2017-03-06 00:00:00.000000,DAOD,EGAM,data15_13TeV,316
2017-03-06 00:00:00.000000,AOD,,data15_hi,47
2017-03-06 00:00:00.000000,DAOD,IDTIDE,mc15_13TeV,18
2017-03-06 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,391
2017-03-06 00:00:00.000000,NTUP,LTGC,data11_7TeV,748
2017-03-06 00:00:00.000000,DAOD,TOPQ,data16_13TeV,217
2017-03-06 00:00:00.000000,HITS,,mc15_14TeV,1
2017-03-06 00:00:00.000000,DAOD,EGAM,data16_13TeV,965
2017-03-06 00:00:00.000000,DAOD,BPHY,data16_13TeV,236
2017-03-06 00:00:00.000000,DAOD,IDPIXLUMI,data16_13TeV,2
2017-03-06 00:00:00.000000,DAOD,HIGGD,data15_13TeV,973
2017-03-06 00:00:00.000000,AOD,,mc15_13TeV,558
2017-03-06 00:00:00.000000,DAOD,HIGGD,mc15_13TeV,2963
2017-03-06 00:00:00.000000,RDO,,mc15_14TeV,5
2017-03-06 00:00:00.000000,NTUP,HI,data13_hip,30
2017-03-06 00:00:00.000000,RAW,,data16_13TeV,4
2017-03-06 00:00:00.000000,DAOD,EXOT,data16_13TeV,1965
2017-03-06 00:00:00.000000,DAOD,FTAG,mc15_13TeV,25
2017-03-06 00:00:00.000000,AOD,,mc15_14TeV,31
2017-03-06 00:00:00.000000,DAOD,EXOT,data15_13TeV,388
2017-03-06 00:00:00.000000,HITS,,mc15_13TeV,41
2017-03-06 00:00:00.000000,RDO,,mc16_13TeV,1
2017-03-06 00:00:00.000000,DAOD,JETM,mc15_13TeV,537
2017-03-06 00:00:00.000000,DAOD,IDTRKVALID,data16_13TeV,1
2017-03-06 00:00:00.000000,TXT,,mc15_13TeV,16
2017-03-06 00:00:00.000000,DAOD,MUON,data16_13TeV,41
2017-03-06 00:00:00.000000,DAOD,TOPQ,mc15_13TeV,2288
2017-03-06 00:00:00.000000,ESD,,data17_cos,2
2017-03-06 00:00:00.000000,RDO,,mc15_13TeV,34
2017-03-13 00:00:00.000000,DAOD,RPVLL,data16_13TeV,5
2017-03-13 00:00:00.000000,AOD,,data12_8TeV,2
2017-03-13 00:00:00.000000,RAW,,data16_13TeV,2
2017-03-13 00:00:00.000000,,,data16_13TeV,11
2017-03-13 00:00:00.000000,AOD,,mc15_5TeV,1
2017-03-13 00:00:00.000000,DAOD,TAUP,data16_13TeV,177
2017-03-13 00:00:00.000000,DAOD,HION,data16_hip8TeV,9
2017-03-13 00:00:00.000000,DAOD,SUSY,data16_13TeV,794
2017-03-13 00:00:00.000000,DAOD,HIGGD,data16_13TeV,1823
2017-03-13 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,300
2017-03-13 00:00:00.000000,DESDM,EGZ,data16_13TeV,1
2017-03-13 00:00:00.000000,DAOD,STDM,mc15_13TeV,307
2017-03-13 00:00:00.000000,ESD,,mc15_13TeV,33
2017-03-13 00:00:00.000000,AOD,,data15_hi,86
2017-03-13 00:00:00.000000,DAOD,TOPQ,data15_13TeV,48
2017-03-13 00:00:00.000000,DAOD,JETM,data15_13TeV,226
2017-03-13 00:00:00.000000,DAOD,MUON,data15_13TeV,7
2017-03-13 00:00:00.000000,HITS,,mc15_13TeV,20
2017-03-13 00:00:00.000000,DAOD,JETM,data16_13TeV,893
2017-03-13 00:00:00.000000,DAOD,MUON,mc15_13TeV,2
2017-03-13 00:00:00.000000,DAOD,SUSY,mc15_13TeV,7183
2017-03-13 00:00:00.000000,DESDM,MCP,data16_13TeV,2
2017-03-13 00:00:00.000000,AOD,,data16_hip8TeV,3
2017-03-13 00:00:00.000000,DAOD,IDTRKVALID,mc16_valid,6
